linea;estacion;dev_id;id_linea
06;560;06;410;13;2;0;240;65;54
06;568;06;035;10;3;0;5;0;3
02;003;02;007;4;0;1;22;1;6
02;014;06;408;13;39;12;47;20;35
02;007;06;497;6;0;1;1;0;1
06;441;06;756;6;11;0;17;10;12
06;840;06;760;2;0;0;2;0;1
06;756;06;560;0;0;0;13;1;4
06;648;06;568;4;0;0;10;0;2
02;014;06;412;14;125;3;191;132;115
06;434;06;756;10;2;0;6;2;3
06;252;06;490;9;0;1;7;0;4
06;840;02;013;20;10;2;28;7;13
02;012;02;010;18;5;5;224;41;69
06;035;06;270;9;11;1;27;13;13
06;568;02;014;16;24;3;70;26;27
06;749;06;861;12;32;0;189;44;62
06;648;02;001;17;10;5;40;11;13
02;014;06;861;2;0;0;12;1;3
06;756;06;434;22;0;0;5;2;2
02;009;02;013;17;4;6;151;16;33
02;008;06;490;11;1;1;288;91;85
02;008;06;658;18;4;0;85;7;35
02;012;02;012;15;28;25;1209;357;169
02;005;06;805;23;0;0;4;0;1
02;012;02;007;16;0;28;139;18;42
02;011;06;035;3;0;0;2;0;0
06;410;06;805;10;2;0;4;0;2
06;515;02;014;16;12;3;25;5;16
06;434;06;028;8;48;0;255;90;93
06;434;02;010;16;2;0;50;4;20
06;134;06;028;22;0;0;1;1;0
06;539;06;648;6;1;0;1;0;1
06;371;02;012;17;31;10;369;83;73
06;408;06;805;13;2;0;10;2;5
02;004;02;010;5;3;2;82;11;20
06;525;02;015;11;3;0;5;3;3
02;003;02;005;1;0;0;16;2;0
06;749;02;002;5;6;1;29;16;13
06;861;02;004;3;0;0;2;0;0
06;270;06;539;17;1;0;5;0;1
02;006;06;091;5;0;0;3;0;1
06;427;06;028;19;9;1;139;37;52
06;749;06;412;15;5;0;68;14;23
02;013;06;756;15;148;5;317;131;125
06;539;06;574;6;0;0;3;1;0
06;882;02;013;6;0;0;13;5;1
06;260;06;560;14;2;0;9;4;4
02;002;06;568;13;40;9;75;36;48
02;005;06;408;22;2;7;16;4;9
02;010;02;006;18;7;3;289;44;27
06;749;06;266;5;0;0;2;0;1
02;002;06;035;4;0;0;3;2;1
06;364;06;490;15;0;0;2;0;1
06;371;06;658;15;3;0;7;3;3
06;441;06;427;15;3;0;30;6;5
06;805;02;003;11;25;21;89;35;51
06;028;06;539;7;1;0;3;0;1
02;005;06;840;9;17;16;40;14;26
02;012;06;441;5;1;3;4;2;4
06;371;06;539;22;0;0;46;6;18
02;009;06;091;15;4;0;20;6;11
06;408;06;410;5;6;0;64;12;24
06;749;06;882;15;3;0;4;0;3
06;525;02;006;8;7;0;7;4;7
06;638;06;658;11;1;0;2;0;1
06;412;02;001;4;157;31;263;81;153
02;004;06;270;6;11;0;28;7;14
06;274;02;010;13;0;0;1;0;0
06;408;06;371;18;11;0;75;17;17
06;441;06;274;23;0;0;16;1;1
06;434;02;003;10;34;56;467;154;175
02;006;02;004;12;2;42;569;126;132
06;412;06;371;10;21;0;87;29;37
06;245;06;245;14;0;0;386;91;24
02;006;06;882;14;0;0;1;1;0
06;427;02;007;15;24;11;485;101;128
06;539;06;329;13;0;0;14;3;1
06;427;02;014;7;43;50;1120;414;500
06;525;06;539;6;64;0;276;91;102
02;008;06;568;21;1;0;27;1;11
02;013;06;490;19;25;32;219;93;105
06;434;06;760;19;1;0;2;0;1
06;658;06;749;12;1;0;1;0;1
06;560;02;002;19;2;0;23;10;5
06;648;06;028;13;72;0;524;154;129
06;260;06;408;7;1;0;9;0;4
06;778;02;012;6;1;1;1;0;1
06;252;06;252;1;0;0;15;4;1
06;274;06;749;4;2;0;0;2;1
06;126;06;805;4;0;0;8;0;1
06;568;06;270;6;1;0;8;4;4
06;427;06;035;1;0;0;2;2;1
02;010;06;434;16;3;2;68;17;28
06;840;02;004;10;18;9;58;13;29
06;252;02;011;12;3;0;19;8;10
06;364;02;008;5;0;0;12;0;5
06;035;06;539;15;8;0;19;0;9
06;861;06;252;12;4;0;119;45;39
06;371;06;490;18;0;0;238;53;90
06;434;02;009;10;5;1;36;9;16
06;427;02;008;22;0;0;120;13;26
02;011;06;539;9;9;0;18;4;9
06;861;06;434;8;0;0;10;2;3
06;260;02;011;13;0;0;3;0;1
06;412;06;861;13;4;0;72;13;23
02;010;06;756;9;7;0;48;11;20
02;005;02;008;14;1;9;174;37;32
02;002;06;134;19;1;2;2;0;1
02;010;06;749;19;0;0;12;2;3
06;412;06;560;21;2;0;388;121;42
06;805;02;005;21;0;0;2;0;0
06;427;02;004;11;67;8;450;107;174
02;006;06;638;8;1;0;7;0;3
06;035;06;560;7;1;0;1;0;1
06;490;06;364;6;2;0;7;3;3
02;009;06;490;8;4;0;123;28;43
06;756;06;648;21;1;1;1;2;1
06;035;06;648;8;7;0;8;5;3
06;515;06;134;16;1;1;1;2;1
06;408;06;274;19;0;0;1;1;0
06;410;02;011;21;0;0;4;3;1
06;760;06;568;0;0;0;9;0;4
02;004;02;001;19;46;97;1087;169;173
06;648;02;006;22;0;0;2;2;1
06;270;02;004;9;9;0;29;12;15
02;002;06;648;20;2;3;16;2;8
02;001;06;539;7;47;17;85;34;52
02;002;06;274;3;0;0;6;2;3
06;560;06;539;17;5;0;1242;310;344
06;756;06;749;10;116;0;555;182;154
06;638;06;638;21;1;0;2520;443;219
06;539;06;861;15;4;0;11;1;5
02;009;06;756;11;0;0;42;17;14
06;434;06;805;4;0;0;19;0;8
06;483;06;483;22;0;0;27;4;0
06;260;06;840;13;0;0;8;0;2
06;840;06;648;16;1;0;3;0;0
06;515;06;861;11;58;0;167;87;77
02;005;02;004;23;0;0;84;8;14
06;749;06;371;6;5;0;115;22;45
02;014;02;003;7;12;285;908;121;103
02;015;06;270;22;0;1;2;0;0
06;539;06;274;18;1;0;3;0;2
02;013;02;005;12;10;113;286;63;75
06;427;06;441;14;2;1;22;9;5
06;408;06;861;6;22;0;95;31;47
06;638;02;005;4;4;1;7;0;4
06;560;06;532;21;0;0;1;0;0
06;778;06;274;17;3;0;13;2;3
02;010;02;014;3;0;0;1;0;0
02;012;06;260;9;0;0;1;1;0
02;004;06;539;0;0;0;3;3;1
02;008;02;012;6;1;2;261;45;72
06;427;06;134;9;1;0;94;32;16
06;028;06;490;21;8;0;531;90;99
06;371;02;011;16;8;0;218;48;61
06;410;02;010;11;15;1;32;14;16
02;011;06;091;10;1;0;2;0;1
02;014;06;035;9;1;9;52;20;22
02;014;02;009;7;5;5;110;10;31
06;882;02;014;15;0;0;5;1;0
02;001;06;840;9;45;39;60;17;48
02;001;02;003;23;0;0;342;38;14
02;014;06;490;16;26;80;600;263;244
02;009;06;778;19;2;0;6;0;3
06;028;06;028;22;5;0;3266;640;240
06;749;02;012;4;1;0;13;0;6
02;015;06;410;7;4;1;5;0;4
06;568;02;004;3;0;0;21;2;10
06;638;06;434;12;3;0;3;1;3
02;006;02;013;22;1;6;93;12;16
06;028;06;568;15;2;0;20;5;5
06;515;02;009;17;1;0;18;0;5
06;427;06;260;19;0;0;332;82;99
06;434;06;134;16;3;0;12;1;3
02;002;02;004;20;10;96;596;94;91
06;840;06;091;18;2;0;5;2;3
02;011;06;408;7;10;0;11;2;7
06;410;02;015;2;0;0;1;0;0
06;266;06;756;12;0;0;1;0;0
06;532;02;014;6;0;0;7;3;0
06;539;06;805;22;0;0;3;0;1
02;014;06;434;23;0;0;72;8;7
06;778;02;003;20;0;0;1;1;0
02;001;02;007;4;1;1;30;3;6
06;805;02;012;23;0;0;5;0;1
06;568;02;011;19;9;0;45;18;14
02;014;02;006;21;0;21;376;44;40
06;568;02;012;20;7;0;13;7;7
02;015;06;035;13;4;33;91;29;53
06;515;06;840;3;0;0;9;0;3
02;006;06;658;12;4;12;49;20;23
02;012;02;002;2;0;0;1;0;0
06;371;06;270;9;0;0;4;0;2
06;091;06;245;14;2;0;11;2;6
06;441;02;006;20;0;3;4;0;3
02;013;02;010;0;0;0;20;1;5
06;568;06;412;16;39;0;149;45;68
02;007;06;270;12;2;4;5;1;2
06;805;06;861;7;129;0;1108;428;388
06;028;06;412;17;0;0;2;0;0
06;756;06;861;17;155;4;1530;328;321
06;035;06;371;18;5;1;6;3;4
06;134;06;434;5;2;0;5;1;2
06;756;06;497;19;0;0;2;0;1
02;009;06;861;11;1;0;56;18;17
02;014;06;266;18;1;0;4;3;1
06;497;06;861;9;0;0;1;1;0
06;270;06;434;23;0;0;1;0;0
06;805;06;274;10;1;0;1;0;1
06;260;06;260;1;0;0;21;4;0
06;756;06;760;9;7;0;62;13;23
02;012;02;005;16;1;107;143;29;44
02;001;06;410;21;40;33;69;19;54
06;270;02;003;9;31;14;42;17;36
02;011;06;410;0;0;0;3;0;1
06;364;02;010;13;0;0;5;2;1
02;015;02;003;11;39;796;382;111;144
06;861;02;013;13;70;15;852;237;139
02;001;02;009;23;0;0;88;10;7
06;778;02;004;20;1;0;2;0;1
06;560;06;274;20;0;0;1;1;0
06;882;02;003;10;0;1;18;5;1
06;266;06;861;12;0;0;4;2;2
06;778;06;648;19;1;0;123;27;12
06;861;06;658;17;46;24;48;17;47
06;560;06;364;18;0;0;635;150;111
02;015;02;009;11;11;4;212;65;56
06;638;06;490;5;2;0;4;5;2
02;002;02;006;8;1;28;146;28;28
06;539;06;270;7;2;0;6;0;3
06;270;02;009;9;5;0;16;0;6
02;006;06;274;18;6;21;53;21;28
06;408;02;010;7;27;0;61;24;35
06;658;02;011;17;3;2;12;5;7
06;410;06;539;11;58;0;418;153;101
02;011;02;008;12;1;1;118;27;32
06;539;06;427;7;302;1;1576;553;625
06;638;02;015;17;9;2;18;4;7
02;010;06;274;18;2;0;27;12;11
02;014;06;252;6;0;0;26;6;4
06;274;06;274;4;37;8;595;82;153
06;805;06;490;20;0;0;9;3;3
06;270;02;007;13;1;1;3;0;2
06;490;06;490;16;442;16;16380;5114;2642
02;006;06;329;10;1;0;1;0;1
06;490;02;001;3;3;1;96;15;34
06;134;06;134;13;41;0;264;47;13
06;861;06;427;20;0;0;131;34;52
02;001;06;412;6;44;6;41;16;26
06;515;02;004;17;4;1;9;1;5
06;756;02;011;1;0;0;3;0;1
06;490;02;009;11;9;1;236;63;83
06;434;02;005;11;15;33;225;60;90
06;371;06;840;8;31;1;895;287;175
06;490;02;003;11;78;63;603;136;223
02;013;06;648;19;3;3;5;2;4
06;434;06;658;21;1;0;261;46;43
02;012;06;638;23;0;0;8;1;1
06;490;02;007;15;6;6;106;26;44
06;035;02;007;13;8;18;91;15;43
02;015;06;028;20;6;52;39;14;20
02;001;06;126;16;1;2;13;4;7
02;001;06;408;5;9;1;10;1;5
06;252;06;497;4;0;0;2;0;0
02;005;06;427;8;9;14;99;23;37
06;412;06;568;13;16;0;55;23;30
06;408;02;007;19;5;1;5;1;3
06;260;06;648;18;5;0;50;7;22
06;412;06;490;19;0;0;4;0;1
02;015;02;015;11;104;321;1086;374;253
06;274;06;270;15;9;0;13;7;4
06;274;06;805;12;0;0;1;0;0
06;410;02;001;8;96;59;120;48;100
06;490;06;840;8;1;0;78;25;28
06;408;06;525;15;1;0;5;0;2
02;005;02;011;2;0;0;3;1;0
06;270;06;371;21;0;0;1;0;0
02;004;06;434;20;3;2;648;126;101
02;002;06;756;16;83;35;206;48;123
06;274;06;035;20;2;0;118;21;28
02;008;02;009;20;4;0;257;29;36
06;126;06;371;11;0;0;3;0;1
06;658;02;005;16;6;17;45;4;27
06;410;02;003;16;27;14;51;17;31
02;014;02;007;11;5;52;234;63;71
02;001;02;015;23;2;0;204;19;13
06;756;06;756;17;397;10;7744;1711;878
06;412;06;412;19;104;3;4046;1198;392
06;760;06;756;12;4;0;146;28;48
06;840;06;756;11;10;0;93;24;40
06;497;06;756;11;0;0;1;0;0
02;010;06;778;13;1;0;1;0;1
06;574;06;329;13;0;0;3;0;0
02;008;06;091;14;2;0;10;0;5
02;010;02;008;18;3;0;407;43;60
02;015;06;412;15;152;26;168;100;132
06;364;06;364;7;0;0;2074;450;170
02;006;06;805;23;1;0;2;0;0
06;364;02;013;20;0;0;1;0;0
06;035;02;002;13;19;31;271;66;85
02;010;06;364;19;3;0;4;0;3
06;490;02;006;22;0;0;12;2;3
06;760;06;515;22;1;0;428;67;52
02;006;02;014;22;0;4;98;8;9
02;013;02;011;13;15;23;407;113;108
06;266;06;266;10;0;0;142;23;9
06;760;06;568;23;0;0;11;5;2
06;638;06;028;6;1;0;1;0;1
06;329;06;568;11;0;0;1;1;0
06;270;06;490;16;47;0;183;44;76
02;009;06;134;17;0;0;10;3;3
06;638;06;805;22;0;0;55;11;17
06;412;06;364;8;0;0;43;19;13
02;008;02;003;20;0;2;72;11;8
06;840;06;658;22;0;0;1;0;0
06;760;06;805;14;4;0;196;39;57
02;009;06;648;18;1;0;9;4;3
06;515;06;252;17;10;0;427;66;76
06;434;06;490;11;86;1;1941;706;438
02;005;02;007;4;0;2;10;0;1
02;009;06;560;16;132;0;285;120;162
02;006;06;840;5;3;0;18;3;3
02;011;06;270;12;0;0;6;4;1
06;434;06;427;16;35;0;257;57;111
06;638;06;266;6;7;0;112;24;35
06;441;06;749;20;1;0;1;0;1
02;011;06;427;13;9;0;489;181;206
06;861;06;861;20;27;4;1532;303;151
06;260;02;012;11;1;2;10;5;5
06;427;02;006;22;0;0;43;5;5
06;091;02;005;16;1;8;17;6;11
06;749;06;252;16;1;0;108;23;33
06;252;06;028;12;1;0;2;3;1
06;427;02;003;8;251;226;1367;409;632
06;638;06;861;18;3;0;46;11;10
06;749;02;014;0;0;0;1;0;0
06;035;06;749;20;0;0;2;0;1
06;091;02;007;19;1;2;7;2;4
06;756;06;427;19;7;1;146;24;59
02;005;06;861;16;10;33;67;26;32
06;412;06;408;18;20;0;46;9;19
06;035;02;010;12;1;0;30;4;7
06;490;06;760;10;3;0;9;5;4
06;091;06;756;19;1;0;4;0;1
06;371;02;002;4;2;0;11;5;6
06;638;06;840;19;6;0;10;6;3
06;568;06;364;9;2;0;9;8;4
06;861;02;005;4;0;0;4;0;0
06;260;06;434;6;86;0;453;103;213
06;245;06;098;23;0;0;3;0;0
06;427;02;009;8;48;4;2226;657;572
02;013;02;010;23;0;0;51;5;5
06;434;06;861;23;0;0;1;1;0
06;260;06;270;4;2;0;159;16;52
06;840;06;427;13;31;0;849;250;214
06;490;06;252;7;0;0;2;0;0
06;497;06;427;12;0;0;9;2;3
06;778;06;490;5;34;0;78;28;36
02;007;02;005;6;3;104;417;44;46
06;515;06;749;6;25;0;244;89;115
06;274;02;006;18;0;4;8;3;5
02;012;06;434;1;0;0;1;0;0
06;427;06;252;8;0;0;8;8;2
06;091;06;861;19;1;0;1;0;1
06;427;02;015;8;28;28;682;226;294
06;410;06;568;3;0;0;18;3;5
06;364;02;005;18;0;0;4;0;2
06;749;06;749;8;262;0;2234;765;328
02;005;02;009;23;0;0;29;4;3
06;749;06;840;6;3;0;67;13;19
06;098;06;028;10;0;0;3;3;1
06;490;06;434;3;0;0;35;3;10
06;134;02;006;8;2;0;2;0;1
06;560;06;427;6;20;0;838;255;359
06;270;02;011;14;0;0;3;3;1
02;014;06;568;9;13;1;43;12;20
06;539;02;003;21;2;0;53;12;7
06;560;02;008;20;0;0;5;0;2
06;539;02;002;11;32;6;71;22;38
02;011;06;658;22;0;0;19;0;8
06;098;06;427;12;0;0;2;1;0
06;035;02;001;12;80;109;1480;249;355
06;270;06;260;19;30;0;363;63;84
06;274;02;003;4;29;6;209;45;92
06;035;06;638;4;2;0;3;0;2
06;412;02;003;12;27;24;27;16;30
02;014;06;274;5;1;0;25;4;12
02;009;06;427;0;0;0;98;17;14
06;490;02;012;20;0;0;17;7;6
06;882;06;805;11;0;0;7;3;1
06;119;06;119;16;0;0;65;7;2
06;270;06;035;7;34;0;55;26;32
02;003;06;028;23;0;0;41;9;17
02;003;06;412;23;0;0;1;0;0
06;260;06;028;12;55;0;480;126;131
06;756;06;134;16;2;2;4;2;3
02;001;06;515;21;13;48;65;15;22
06;539;02;009;21;0;0;29;4;4
06;648;02;002;15;3;0;3;0;2
06;560;06;371;20;0;0;45;9;14
06;134;06;861;14;1;0;1;0;1
02;002;02;011;13;13;22;194;47;45
06;270;06;568;9;0;0;4;3;1
06;260;06;410;9;1;0;1;0;1
02;010;06;427;19;26;0;617;148;193
06;371;02;005;18;12;28;69;11;43
06;412;02;009;12;12;0;22;8;12
06;410;02;008;16;5;0;20;10;10
06;749;06;568;19;2;0;7;2;4
02;005;06;490;16;9;67;307;82;135
06;035;06;515;14;0;0;4;1;0
06;412;06;028;22;0;0;1;0;0
02;009;02;013;3;0;0;5;0;1
06;805;06;638;0;0;0;8;0;1
06;274;02;009;4;11;1;80;21;41
02;001;06;648;13;28;16;47;19;26
06;749;06;515;18;1;0;112;25;36
06;749;06;638;8;3;0;26;12;11
06;805;06;252;11;0;0;484;130;123
06;252;06;412;15;3;0;208;48;70
06;568;06;410;8;83;2;555;197;143
06;532;06;560;10;0;0;7;1;0
02;012;06;525;15;2;0;5;6;2
06;658;06;441;4;6;0;26;9;9
06;260;06;091;18;1;0;28;4;11
02;005;02;002;13;0;112;301;70;58
06;408;06;364;10;0;0;2;0;1
06;497;06;410;16;0;0;1;1;0
02;015;06;274;8;3;6;3;2;4
06;274;02;015;4;22;27;116;30;68
02;005;02;012;3;0;0;2;0;0
06;441;06;861;4;1;0;2;3;1
02;012;02;013;22;0;1;170;15;12
06;028;02;001;5;641;549;1986;421;1246
02;014;06;648;22;0;0;9;6;3
06;532;02;013;3;0;0;1;0;0
06;274;06;252;3;0;0;2;0;1
06;560;02;004;15;2;1;9;8;3
02;009;06;434;15;5;0;86;16;35
06;091;02;012;18;0;1;7;0;3
06;515;06;638;4;4;0;169;20;61
06;568;06;840;18;53;0;465;129;112
06;252;06;760;18;0;0;91;25;27
06;441;06;098;19;0;0;746;162;50
06;260;02;013;21;0;0;2;0;0
02;008;02;008;20;2;1;665;131;74
02;004;02;015;13;12;98;278;54;114
02;011;06;274;15;4;1;18;11;10
02;012;06;490;14;3;8;110;52;44
06;840;02;001;13;179;140;166;70;185
06;028;06;035;15;48;1;241;58;73
06;490;06;119;6;2;0;2;0;1
06;434;06;638;17;2;1;4;1;2
06;408;06;427;21;0;0;61;8;25
06;410;06;028;15;1;0;6;0;3
02;015;06;882;12;0;1;0;0;0
02;007;02;006;16;3;145;891;203;125
06;490;06;560;20;2;0;9;0;4
06;760;02;006;17;12;1;13;3;10
02;013;06;658;2;0;0;2;0;1
06;408;02;011;20;1;0;14;2;5
02;008;02;014;5;1;2;240;50;93
06;091;02;006;3;0;0;2;0;1
06;648;06;408;8;1;1;1;2;1
02;010;02;001;13;18;124;326;70;162
06;412;02;015;12;38;6;40;16;29
06;412;02;007;16;2;1;9;2;3
06;270;06;427;15;1;0;103;21;34
02;003;06;568;13;291;72;171;76;175
02;014;02;004;7;3;81;527;56;109
02;015;06;568;13;32;15;113;33;51
02;007;06;274;1;0;0;1;0;0
02;015;06;525;20;1;1;3;2;2
06;434;06;778;18;8;0;45;9;16
02;015;06;490;19;6;52;219;73;101
06;525;06;410;8;2;0;17;5;8
06;648;02;005;12;1;0;4;5;2
02;012;06;760;8;7;2;17;4;8
06;091;02;009;15;0;0;2;0;1
02;001;02;011;2;0;0;3;0;0
02;013;06;638;15;17;2;127;58;41
06;427;06;441;0;0;0;1;1;0
06;760;02;002;16;22;8;25;9;24
06;371;06;274;12;1;0;2;0;1
06;126;02;014;18;0;0;3;0;0
06;497;02;002;15;0;1;2;0;1
06;840;06;412;8;32;0;38;19;21
02;012;06;091;0;0;0;4;0;2
02;007;02;003;5;1;60;124;10;20
06;749;02;008;15;3;0;10;3;5
06;568;06;525;20;16;0;40;11;18
02;004;02;003;13;22;254;1172;240;210
06;840;02;011;3;0;0;6;2;1
02;014;06;515;11;9;1;44;4;18
02;009;02;011;12;2;0;326;67;36
06;134;06;568;12;0;0;2;0;1
02;002;02;002;1;0;0;24;0;1
06;260;02;005;15;5;6;17;8;11
06;658;06;840;16;3;1;11;5;5
06;098;02;006;8;1;0;2;0;1
06;882;06;126;6;0;0;132;17;13
02;014;06;371;22;0;4;75;10;25
06;252;06;408;7;0;0;7;0;2
06;749;02;006;12;4;1;6;0;5
02;004;02;014;12;5;76;551;113;131
06;760;06;364;17;7;0;50;12;15
02;003;06;658;6;4;2;72;11;22
06;560;02;006;3;1;0;11;1;2
06;134;06;434;19;16;0;9;4;9
06;778;06;441;10;0;0;2;0;0
02;008;06;427;13;37;0;863;225;194
02;015;06;861;12;7;16;210;51;55
06;441;06;441;15;41;1;8831;2120;630
02;008;02;015;5;4;2;262;10;79
02;015;06;434;6;2;3;62;5;27
02;005;02;005;1;0;0;17;3;1
02;010;06;840;19;12;0;224;47;38
06;648;06;490;12;35;1;66;19;35
06;539;06;441;10;1;0;1;0;1
06;134;06;119;8;1;0;0;0;0
06;260;02;014;7;49;33;186;117;111
06;274;06;245;5;3;0;17;3;8
02;004;02;009;13;14;6;189;31;59
02;005;02;006;14;5;148;505;137;51
06;568;06;091;19;2;1;0;2;1
02;007;02;009;5;4;0;71;15;18
02;003;06;412;0;1;0;1;0;1
02;014;06;539;18;166;23;317;167;183
06;274;06;364;17;0;0;1;1;0
06;410;02;013;15;7;2;25;14;13
06;525;02;004;20;0;0;2;0;1
06;427;06;270;18;2;0;129;43;48
02;001;06;861;16;539;407;671;140;545
06;539;02;015;21;0;0;11;0;3
02;006;06;412;3;0;0;2;1;0
06;515;06;410;7;0;0;19;11;9
06;515;02;006;8;11;1;24;12;14
06;408;02;014;14;17;4;22;5;16
06;539;02;009;7;191;0;510;198;251
02;008;06;756;10;0;0;14;4;5
06;560;06;638;13;6;0;90;30;29
06;568;06;490;4;1;0;9;0;2
06;035;02;011;11;3;0;24;6;9
02;001;02;005;10;12;541;603;167;99
06;840;06;410;23;0;0;8;1;1
06;441;02;007;10;2;7;10;2;9
06;091;02;003;15;5;13;74;13;30
06;658;06;098;15;0;0;1;0;0
06;035;06;028;18;85;2;740;162;204
06;371;06;760;17;66;0;465;96;172
06;410;02;015;16;6;1;13;1;9
06;749;02;003;15;13;9;21;15;20
06;427;06;560;12;34;0;185;82;76
06;756;02;010;5;3;0;20;0;8
02;009;06;638;21;0;0;2;0;0
02;015;02;007;15;61;158;446;109;121
06;091;06;638;6;0;1;1;0;1
06;778;02;004;6;16;0;20;5;12
06;427;06;648;22;0;0;2;0;1
06;091;06;270;7;0;0;4;2;1
06;560;06;252;21;0;0;4;0;1
02;002;02;005;21;3;74;331;45;40
06;252;02;003;10;0;6;38;7;12
02;001;06;274;19;90;125;770;172;316
06;252;06;371;16;0;0;61;14;25
06;805;02;012;0;0;0;2;0;0
06;749;06;490;0;0;0;1;1;0
06;252;02;009;10;0;0;10;6;4
02;008;06;760;19;1;0;5;1;2
06;028;06;260;10;31;2;223;67;66
06;410;02;006;13;7;1;21;11;11
06;410;06;749;16;1;0;1;0;1
06;260;06;441;1;0;0;7;2;0
06;408;06;490;15;7;0;14;3;7
06;098;06;658;21;0;0;2;0;1
02;005;06;028;0;0;0;9;2;3
02;013;06;497;14;0;1;9;5;3
06;638;06;427;21;0;0;2;1;0
06;760;02;007;10;21;8;31;10;22
02;005;06;260;11;3;13;16;4;6
06;539;02;014;6;197;10;587;265;280
06;539;02;007;11;30;4;53;24;29
06;441;06;840;4;1;0;1;0;1
06;658;06;408;19;0;0;2;1;0
06;441;02;004;6;14;0;52;11;25
06;134;02;013;4;2;2;0;0;2
06;756;06;638;17;33;0;375;104;127
02;009;06;840;4;0;0;28;4;9
06;749;02;014;14;11;3;35;7;19
06;497;02;009;11;0;0;2;2;1
02;013;06;134;20;0;2;1;0;1
02;003;02;001;3;0;0;20;2;2
02;007;02;002;15;1;99;133;34;24
02;001;02;002;13;24;1407;2591;511;275
02;010;06;638;14;1;0;8;4;3
06;840;06;028;19;5;0;10;0;6
06;126;06;126;18;0;0;331;58;15
06;274;06;028;20;4;1;175;45;37
02;002;06;091;20;5;13;124;24;61
02;009;02;010;1;0;0;5;0;1
02;008;02;006;2;0;0;2;2;1
06;568;06;760;5;1;0;57;11;13
06;882;06;252;23;0;0;3;1;0
02;014;02;015;7;25;165;707;77;123
06;274;06;568;22;0;0;2;1;0
02;009;06;749;21;0;0;7;3;2
06;882;06;756;14;0;0;2;0;0
06;648;02;010;20;0;0;2;1;0
02;009;06;805;15;1;0;48;19;15
06;490;02;015;11;23;32;114;42;70
02;004;02;008;4;0;0;35;3;10
06;560;06;490;13;0;0;10;2;3
06;091;06;427;7;2;0;14;4;3
02;006;06;364;19;0;0;1;0;0
02;013;06;805;9;23;0;100;36;39
06;408;02;013;5;44;5;92;36;59
02;001;06;266;11;0;0;2;1;0
02;001;06;028;9;87;75;186;66;101
02;007;06;648;9;1;0;2;0;1
02;012;02;004;15;2;36;92;27;45
06;252;06;266;15;0;0;3;0;0
06;412;06;882;11;1;0;1;0;1
06;427;06;274;7;0;0;27;4;8
06;515;06;028;20;0;0;1;0;0
06;805;06;028;15;5;5;4;2;5
02;003;06;408;15;86;69;70;29;88
06;490;06;515;11;1;0;8;0;3
06;091;06;490;6;19;0;124;26;56
06;028;06;778;21;0;0;79;13;17
06;539;02;008;21;0;0;2;0;1
06;126;06;252;18;0;0;112;37;31
02;007;02;011;4;0;0;18;1;4
06;490;06;749;2;0;0;2;0;1
06;126;02;009;19;0;0;2;0;1
02;004;06;364;10;0;0;2;0;1
02;005;06;091;23;0;0;5;0;2
06;490;06;427;16;20;1;542;122;201
06;408;06;568;8;72;2;925;300;219
02;004;06;091;19;3;3;118;20;38
06;525;06;574;6;0;0;5;1;0
06;861;02;011;19;4;1;96;13;34
06;252;02;006;7;1;0;15;1;6
06;091;02;008;6;2;0;18;4;9
06;539;06;410;11;55;0;467;149;136
06;756;02;007;6;16;5;30;9;21
02;007;06;410;17;9;7;24;4;13
06;028;06;274;10;28;0;240;80;72
02;010;06;515;1;0;0;2;0;1
02;013;06;126;6;0;0;4;2;0
06;568;06;861;9;5;1;25;11;14
06;329;06;805;17;0;0;1;0;0
02;012;06;408;18;24;3;74;22;39
02;006;06;539;10;22;4;32;12;19
02;014;02;012;10;1;32;264;80;65
06;749;02;015;15;7;0;8;0;7
02;014;06;760;1;1;0;10;1;0
02;011;06;805;6;1;0;29;7;13
06;497;06;539;15;0;0;25;7;9
06;252;02;015;10;0;0;14;4;7
06;035;06;658;14;44;1;1336;388;236
06;260;02;013;7;22;22;82;34;50
02;008;02;001;12;9;94;634;96;182
02;001;06;091;9;19;9;127;26;29
02;003;06;441;21;1;11;20;2;12
06;266;06;364;17;0;0;8;2;4
06;427;02;001;17;70;83;532;91;225
02;002;06;434;0;0;0;34;3;9
02;008;02;014;19;0;3;27;6;10
06;434;06;560;6;3;0;8;0;4
06;515;06;408;14;4;0;25;1;8
02;011;06;441;8;3;0;8;2;5
06;760;06;560;8;15;0;522;180;122
06;260;06;035;5;99;0;292;43;162
06;756;02;013;9;204;8;325;93;134
06;274;06;091;6;52;4;965;268;320
06;515;06;412;15;20;1;871;232;233
06;134;06;560;20;1;0;1;0;1
02;007;02;007;9;33;128;1341;388;173
02;013;02;013;4;1;0;9;4;0
06;270;02;006;20;0;0;3;0;0
06;134;02;004;20;2;0;1;0;1
02;001;06;638;9;33;16;43;24;26
06;434;02;011;12;0;0;67;19;27
06;756;06;515;7;18;0;144;33;44
06;805;06;749;14;68;0;843;254;237
02;006;06;441;10;0;1;5;0;3
06;539;06;408;18;17;0;53;20;29
02;014;06;364;6;0;0;4;0;1
06;274;06;525;6;0;0;1;1;0
06;091;06;568;16;1;0;7;3;3
06;483;06;134;12;0;0;5;1;0
06;434;06;840;17;2;1;25;8;10
02;003;06;539;21;211;29;200;82;177
06;760;06;497;13;0;0;4;1;0
02;009;06;525;15;4;0;7;4;4
